Date,Open,High,Low,Close,Volume,code,name,ret_cc,mom_1d,mom_3d,mom_5d,mom_10d,mom_20d,vol_10d,vol_20d,dollar_volume,oc_ret,oo_ret,cc_next_ret,situation,market_mom_20d,market_vol_20d,weekday,week_key,monday_open,friday_close,monfri_open_to_fri_close_ret,score,rank,trade_return
2023-05-15,4035.0,4165.0,3775.0,3785.0,139552,203690,아크솔루션스,-0.061957868649318515,-0.08503401360544216,-0.08503401360544216,-0.08503401360544216,-0.08503401360544216,-0.01344743276283622,0.026890116157894377,0.026507110921313918,5627041530.0,-0.061957868649318515,-0.07063197026022305,-0.05416116248348746,flat_low_vol,-0.009591717271591693,0.008220531523112896,0,2023-05-13/2023-05-19,4035.0,3530.0,-0.12515489467162333,3.2079698861888324,2.0,-0.12825489467162332
2023-09-11,8580.0,9730.0,8500.0,9500.0,139173,203690,아크솔루션스,0.0674157303370786,-0.09276248725790015,-0.16431924882629112,0.06078665077473189,0.14543114543114544,0.2917271407837445,0.073072640819444,0.05300046119199343,4462602400.0,0.10722610722610715,0.09673659673659674,0.0189473684210526,flat_low_vol,0.00026485857471092444,0.008495504103771163,0,2023-09-09/2023-09-15,8580.0,9360.0,0.09090909090909083,1.7502203786844297,2.0,0.08780909090909082
2025-03-10,24792.586950515717,25831.79718197446,24545.15594302554,25188.4765625,92963,214370,케어젠,0.01596802534779762,-0.10053850893721616,-0.06179769094029586,-0.08409505989622568,-0.06529845484701446,-0.2621502367502956,0.036626489204744296,0.03431722545412174,6779706706.806641,0.015968063872255467,-0.021956082917190978,0.001964641569418113,flat_low_vol,0.009060884843619776,0.008098042022628614,0,2025-03-08/2025-03-14,24792.586950515717,26376.146484375,0.06387229928929794,2.929680578974102,1.0,0.06077229928929794
2025-10-27,57819.87751072543,65097.206921558114,57620.49862275741,63900.93359375,190199,214370,케어젠,0.07912462254707142,-0.05414013414470398,-0.048076929114920786,-0.005025158940456853,-0.05714286425110027,-0.09451220641275548,0.026957506061073326,0.037003562722176316,10079074909.179688,0.10517241379310338,0.09655169680644504,0.04836190834702081,flat_low_vol,0.00038242540331401287,0.008353387674641046,0,2025-10-25/2025-10-31,57819.87751072543,64698.44921875,0.11896551850613335,1.4631059866097076,2.0,0.11586551850613334
2024-04-08,30700.0,31150.0,28350.0,28500.0,289842,219130,타이거일렉,-0.048414023372287174,-0.13688760806916422,-0.20133333333333336,-0.2379134860050891,-0.2128777923784494,-0.05520504731861198,0.04701889650260147,0.05728668323041575,16268061300.0,-0.07166123778501632,-0.07166123778501632,0.042105263157894646,flat_low_vol,0.010374850421206228,0.005753322551612,0,2024-04-06/2024-04-12,30700.0,28900.0,-0.05863192182410426,2.3895188261917952,1.0,-0.06173192182410426
2023-03-06,7230.0,7290.0,7140.0,7240.0,228436,219420,링크제니시스,0.006954102920723182,-0.05643044619422577,0.037518037518037506,-0.013717421124828544,0.014104372355430161,-0.00277392510402219,0.040172169012999755,0.03358877429784098,15931479770.0,0.0013831258644536604,0.0,-0.002762430939226568,flat_low_vol,0.0012671929590153397,0.00869361352885076,0,2023-03-04/2023-03-10,7230.0,7040.0,-0.026279391424619658,1.6800388633964831,2.0,-0.029379391424619657
2024-06-24,8600.0,9800.0,8280.0,9550.0,765861,226950,올릭스,-0.1738754325259516,-0.08399366085578452,-0.1288620949510173,-0.1392405063291139,-0.21573948439620083,-0.1893408134642356,0.028056893143539447,0.029053871898551124,2641644960.0,0.11046511627906974,0.10465116279069764,-0.028272251308900542,flat_low_vol,-0.001613557309759095,0.005701886836003283,0,2024-06-22/2024-06-28,8600.0,8750.0,0.01744186046511631,2.89096273120049,2.0,0.01434186046511631
2024-06-17,13650.0,13960.0,13380.0,13750.0,47136,230240,에치에프알,0.014760147601476037,-0.04442877291960512,-0.04240282685512364,-0.057063326374391043,-0.07823129251700678,-0.09060402684563762,0.013666482982012663,0.012294199754069928,1138118700.0,0.0073260073260073,0.0,-0.008727272727272695,flat_low_vol,0.0017222621464796362,0.005327966053220236,0,2024-06-15/2024-06-21,13650.0,13530.0,-0.00879120879120876,3.61379949962967,2.0,-0.01189120879120876
2025-10-13,4636.488147806677,4764.459158255693,4606.956376164596,4754.615234375,400146,256840,한국비엔씨,0.006249992895504208,-0.033232640169948535,-0.041916216871532685,-0.03999998809544836,-0.056974429283638495,-0.038076174416387776,0.014297064076618151,0.012991557073111904,3600811304.2836914,0.02547770700636942,0.02547767179138516,-0.015527984117405635,flat_low_vol,0.014900562602443879,0.006045044824193007,0,2025-10-11/2025-10-17,4636.488147806677,4730.00537109375,0.020169839823986457,2.558018256235719,3.0,0.01706983982398646
2025-09-01,11180.0,11530.0,11000.0,11120.0,107462,256940,킵스파마,-0.013309671694764824,-0.053736356003358576,-0.047337278106508895,0.03394495412844045,-0.10838607594936711,-0.18333333333333335,0.04305203282361547,0.03634383656873489,1442210630.0,-0.00536672629695889,0.0017889087656528524,0.009892086330935301,flat_low_vol,-0.017247183964924306,0.009206176700881539,0,2025-08-30/2025-09-05,11180.0,12810.0,0.14579606440071546,1.4785548548714793,3.0,0.14269606440071547
2024-07-01,24000.0,24250.0,23750.0,23800.0,58761,263720,디앤씨미디어,-0.02857142857142858,-0.06130268199233713,-0.0020366598778004397,0.047008547008547064,-0.018036072144288595,-0.14782608695652177,0.03524247854688047,0.03031787672051978,4958261000.0,-0.008333333333333304,-0.014583333333333282,-0.05672268907563027,flat_low_vol,-0.000694904204533886,0.006056645355885437,0,2024-06-29/2024-07-05,24000.0,24000.0,0.0,2.021997864739854,1.0,-0.0031
2024-04-01,15956.571270249562,16245.16736673599,15714.522931260946,15947.26171875,43875,264450,유비쿼스,-0.004648469547599565,-0.03639419087526863,-0.0433573926555082,-0.028232692112911795,-0.001740142705209724,-0.006924422371605621,0.014799273738308022,0.01688824592831939,1275714888.90625,-0.0005834305717619115,-0.0011668011212581098,-0.0005837111043995868,flat_low_vol,0.01669030955076245,0.0044383247490362415,0,2024-03-30/2024-04-05,15956.571270249562,15528.33203125,-0.02683779815517129,2.1550012375317387,2.0,-0.029937798155171287
2023-05-22,43841.756642239154,47021.488442665286,43841.756642239154,46636.06640625,315112,267260,HD현대일렉트릭,0.061403387114583596,-0.0399999795166458,-0.03492057554235839,-0.03797466405705563,-0.12138715771644482,-0.08982024202284933,0.01995143141752243,0.02841282394034828,25936363008.960938,0.06373626373626373,0.07142861886290919,-0.005165245212827796,flat_low_vol,-0.015481399551282027,0.00889588257321523,0,2023-05-20/2023-05-26,43841.756642239154,46491.5390625,0.060439695468496035,1.4078142883869744,3.0,0.05733969546849604
2023-09-04,61667.52321981424,62823.78928018576,60896.67917956656,62245.65625,322702,267260,HD현대일렉트릭,0.023771781644616352,-0.10369324921902967,-0.09339087757393882,-0.06379830918237606,-0.09598861024207006,-0.13797819170888848,0.042362006860246354,0.03510587741221187,62496349262.83203,0.009374999999999911,0.006250125514403404,0.0015481125439977816,flat_low_vol,0.01771342291064082,0.009084769020333538,0,2023-09-02/2023-09-08,61667.52321981424,60414.91015625,-0.020312362134267903,2.9537290295145597,2.0,-0.0234123621342679
2024-06-10,250280.3821397188,284431.7013400703,247841.00219683655,277601.4375,747230,267260,HD현대일렉트릭,0.09423076247960394,-0.06137177833673346,-0.10652926200306112,-0.10189988967147812,0.017612488034687956,0.0038609959833844076,0.0551435012431084,0.041492476652307105,201666624498.5625,0.10916179337231968,0.11890835040365277,-0.04217928896711853,flat_low_vol,-0.0012606730115813924,0.005751251464338571,0,2024-06-08/2024-06-14,250280.3821397188,282968.0625,0.13060424505039037,1.4791061726926586,3.0,0.12750424505039037
2024-01-29,15450.0,16490.0,14650.0,14990.0,86821,279600,미디어젠,-0.05126582278481018,-0.11583659764969223,-0.1427021161150298,-0.1299559471365639,-0.12173429683157311,-0.1473286562331354,0.04842856851814623,0.03945432295537999,3069387000.0,-0.0297734627831715,-0.029126213592232997,0.03068712474983326,flat_low_vol,0.0011920354102821218,0.008538902312512822,0,2024-01-27/2024-02-02,15450.0,13940.0,-0.09773462783171516,2.935967188708196,1.0,-0.10083462783171517
2024-06-03,19204.74231740969,19840.360266449257,19113.939753261184,19794.958984375,44178,284740,쿠쿠홈시스,0.03562957576768255,-0.03881290692637929,-0.045351467065707585,-0.08478263492189075,-0.10425538224630315,-0.0887446226046148,0.015285125464253079,0.016217914563841036,2650070978.625,0.030732860520094496,0.03073278666361179,-0.011467960740872862,flat_low_vol,0.003817691180958427,0.005042318432426693,0,2024-06-01/2024-06-07,19204.74231740969,19704.154296875,0.026004617568472943,2.3932119492672226,2.0,0.022904617568472944
2025-10-27,22627.953998982404,22866.142988445376,22389.765009519433,22675.591796875,33120,284740,쿠쿠홈시스,0.002105301863223552,-0.03455281521040865,-0.036511161922009205,-0.02263373930132828,-0.05940597515886081,-0.14259930496258022,0.018453711816110333,0.01586207140618624,1170973946.265625,0.002105263157894832,0.004210461039159341,0.010504135994934716,flat_low_vol,0.00038242540331401287,0.008353387674641046,0,2025-10-25/2025-10-31,22627.953998982404,21913.38671875,-0.03157896114975922,2.1783293193934927,1.0,-0.03467896114975922
2023-06-26,4235.7080078125,4342.67041015625,3814.98974609375,3921.951904296875,589143,288330,파라택시스코리아,-0.08940404295770099,-0.1309352458445434,-0.1914323881526402,-0.1946666019047668,-0.2496893968250512,-0.2722891093134243,0.04038827938657779,0.031432717205091026,2465512890.415039,-0.07407406340024414,-0.07407406340024414,-0.11545453385345095,flat_low_vol,0.004195127635106877,0.005155215363809974,0,2023-06-24/2023-06-30,4235.7080078125,3779.33544921875,-0.10774410269829726,4.165571973629323,1.0,-0.11084410269829727
2024-01-22,13636.977811281677,13833.966328581871,13520.575505604287,13780.2421875,96219,298540,더네이쳐홀딩스,0.01920532140359854,-0.052697598632880815,-0.09036150673490484,-0.1271676646766987,-0.14204545630591592,-0.15815129852006837,0.01915050264759044,0.018018375662049637,6951820065.873047,0.01050558108995392,0.019697976079450452,0.0012995564868405474,flat_low_vol,0.011091062875752344,0.008983888295214144,0,2024-01-20/2024-01-26,13636.977811281677,13869.7822265625,0.017071554893066443,2.924658671862008,2.0,0.013971554893066443
2023-09-04,2625.0,3175.0,2135.0,2410.0,22227102,307870,비투엔,-0.18718381112984828,-0.2998819362455726,-0.3088578088578089,-0.3276643990929705,-0.13430656934306573,-0.15042979942693413,0.13934574115946444,0.10139953893814221,13328021905.0,-0.08190476190476192,-0.09333333333333338,-0.08713692946058094,flat_low_vol,0.01771342291064082,0.009084769020333538,0,2023-09-02/2023-09-08,2625.0,2200.0,-0.16190476190476188,2.9574289921427805,1.0,-0.16500476190476188
2022-05-02,10788.338775736833,11161.6376953125,10751.008883779265,11161.6376953125,1954649,316140,우리금융지주,0.0135593905723288,-0.03594788759161571,-0.060509684947102405,-0.08950636422739333,-0.02960549187962669,-0.0390879739739588,0.021450427570551805,0.01749544207652881,54922930825.89551,0.03460207612456734,0.03114204182457847,0.016722578915626896,flat_low_vol,-0.0038913988958134693,0.008994985804160261,0,2022-04-30/2022-05-06,10788.338775736833,11422.9482421875,0.058823650206268674,2.054700157582298,1.0,0.055723650206268675
2024-04-15,2809.679285685221,2839.1514460245767,2775.2950986226397,2829.327392578125,346060,319400,현대무벡스,-0.008605910728272548,-0.03327784998855021,-0.034883647968021236,-0.05374586189210617,-0.0674157428866613,-0.0864779555966444,0.010186551283291241,0.010123219525935596,2191862804.9677734,0.006993006993007089,-0.006992985379936978,-0.029513867765992075,flat_low_vol,-0.013737995385303181,0.006233334398899085,0,2024-04-13/2024-04-19,2809.679285685221,2799.855224609375,-0.003496506211900341,3.287279299168872,2.0,-0.006596506211900341
2024-04-15,23801.040952493688,24043.41407828283,23267.820075757576,23994.939453125,611917,323410,카카오뱅크,-0.004024143564268501,-0.04971310458739908,-0.034951445372787826,-0.042389196856005285,-0.11565832982155078,-0.1504273089847945,0.019205705135788013,0.019010152317806357,27705479237.546875,0.008146639511201537,-0.010183370309573836,-0.03838390728383567,flat_low_vol,-0.013737995385303181,0.006233334398899085,0,2024-04-13/2024-04-19,23801.040952493688,23025.4453125,-0.032586626842992183,2.615081865537395,3.0,-0.03568662684299218
2024-06-10,1488.0,1580.0,1391.0,1550.0,6153738,336060,웨이버스,0.06602475928473184,-0.09238451935081149,0.17163577759871074,0.17069243156199687,0.11674347158218135,0.03783012134189856,0.08038915988584279,0.058054301797681215,10134528308.0,0.04166666666666674,0.012768817204301008,0.18967741935483873,flat_low_vol,-0.0012606730115813924,0.005751251464338571,0,2024-06-08/2024-06-14,1488.0,1833.0,0.2318548387096775,1.591346661488942,1.0,0.2287548387096775
2025-10-20,8469.674358451133,8936.350436818313,8400.169410609213,8648.4013671875,693731,336570,원텍,0.027122598426904565,-0.033067290017493645,-0.05462648240412615,-0.06194684584974386,-0.11389756304356202,-0.20524833647638185,0.012085206258338609,0.010246962375859633,7134231055.602539,0.021101992966002348,0.025791302404196914,-0.01148107777776397,flat_low_vol,-0.017892701164922697,0.007778310742410715,0,2025-10-18/2025-10-24,8469.674358451133,8608.6845703125,0.016412698526320657,3.227033417766363,1.0,0.013312698526320657
2025-03-17,1380.0,1499.0,1357.0,1378.0,1500210,340360,다보링크,0.018477457501847816,-0.09316353887399464,-0.1151079136690647,-0.22685714285714287,-0.2982365145228216,-0.33513513513513515,0.034871495076307914,0.02933877603923108,1551397155.0,-0.0014492753623188692,0.018115942028985588,0.022496371552975347,flat_low_vol,0.00517710123720283,0.008456610757328538,0,2025-03-15/2025-03-21,1380.0,1688.0,0.22318840579710142,3.1754405415351576,1.0,0.22008840579710143
2023-05-08,37732.64277531551,38334.3022273137,35755.76171875,35755.76171875,166008,344820,KCC글라스,-0.05131121202202937,-0.06702130971934306,-0.04570190440179345,-0.004540388805354012,-0.026637214582897473,0.09625006973308947,0.02694842972145843,0.02336974840622146,7311078724.5078125,-0.05239179954441919,-0.05239176645157051,-0.003605734434190322,flat_low_vol,-0.005384796972986328,0.009747370537325419,0,2023-05-06/2023-05-12,37732.64277531551,35283.02734375,-0.06492032498630163,2.8678661213785572,1.0,-0.06802032498630163
2024-04-01,36684.27742960164,37272.311469780216,36458.11049107143,37046.14453125,29905,344820,KCC글라스,0.008620557632251558,-0.014563108322373508,-0.018137823903884187,-0.015757397110587323,0.0012331790217943173,-0.010962164297721233,0.009518920444967407,0.00728533222228097,1198043340.65625,0.009864364981504448,0.012330508219771108,-0.007325956342665085,flat_low_vol,0.01669030955076245,0.0044383247490362415,0,2024-03-30/2024-04-05,36684.27742960164,36503.34765625,-0.004932079518231047,1.9989628308005882,3.0,-0.008032079518231048
2025-10-27,13200.0,13520.0,12650.0,13490.0,132475,355150,코스텍시스,0.027418126428027323,-0.05471562275017994,-0.0779494382022472,-0.07274011299435024,0.05461847389558239,-0.04992764109985526,0.06570173100986158,0.04954741742939839,2524084940.0,0.021969696969696972,0.022727272727272707,-0.02075611564121571,flat_low_vol,0.00038242540331401287,0.008353387674641046,0,2025-10-25/2025-10-31,13200.0,13400.0,0.015151515151515138,1.1043082685014993,3.0,0.012051515151515138
2023-02-27,11368.958495253337,11407.077383753764,10997.29933237414,11073.537109375,78913,377330,이지트로닉스,-0.02598487022596907,-0.009958571858032839,-0.024529840465082664,-0.04099676979919997,-0.05392548808095188,0.06327977119298489,0.022377819129879118,0.022529623542579348,1008483420.0830078,-0.025984911986588588,-0.021793807598076476,0.05163510064376098,flat_low_vol,0.013380896480707838,0.008965107614614998,0,2023-02-25/2023-03-03,11368.958495253337,12960.4208984375,0.13998313071937196,0.44202122770546354,3.0,0.13688313071937197
2024-06-17,17470.0,17850.0,16680.0,16790.0,89442,377480,마음AI,-0.022700814901047695,-0.10380803338549816,-0.10334029227557406,-0.1252545824847251,-0.10520833333333335,-0.2530434782608696,0.03562641979633144,0.027286714166221134,5662820060.0,-0.03892386949055526,-0.026903262736119093,-0.012507444907683185,flat_low_vol,0.0017222621464796362,0.005327966053220236,0,2024-06-15/2024-06-21,17470.0,15190.0,-0.13050944476244997,3.8043434894042525,1.0,-0.13360944476244996
2024-03-11,17130.0,17290.0,16370.0,16440.0,245009,384470,코어라인소프트,-0.04971098265895957,-0.0567066521264995,-0.0005777007510109344,-0.03135498320268759,-0.1393034825870647,-0.039955604883462836,0.03629597229424452,0.03488115584028883,4268013800.0,-0.04028021015761818,-0.036193812025685945,0.029197080291970767,flat_low_vol,0.019405720692826867,0.006482693798841207,0,2024-03-09/2024-03-15,17130.0,16990.0,-0.008172796263864579,1.6257102369584193,3.0,-0.01127279626386458
2025-08-04,64600.0,68300.0,64500.0,67400.0,30624,388720,유일로보틱스,0.01966717095310133,-0.062411347517730476,-0.06770098730606489,-0.08194444444444449,-0.10068027210884356,-0.09945504087193457,0.019604143312624688,0.020616892808051058,6696524900.0,0.04334365325077405,0.05417956656346745,0.026706231454005858,flat_low_vol,-0.017028588153927715,0.008459331929808191,0,2025-08-02/2025-08-08,64600.0,70500.0,0.09133126934984515,3.0271946456140255,3.0,0.08823126934984514
2023-02-27,6800.0,7110.0,6640.0,6810.0,45117,424760,벨로크,-0.01589595375722541,-0.05075445816186552,-0.04551724137931035,0.048484848484848575,0.2838589981447124,0.2536231884057971,0.048392012403157214,0.0454131448185909,1616055280.0,0.0014705882352941124,0.0014705882352941124,-0.007342143906020504,flat_low_vol,0.013380896480707838,0.008965107614614998,0,2023-02-25/2023-03-03,6800.0,7180.0,0.055882352941176494,1.1176160198685037,1.0,0.052782352941176496
2025-03-10,4280.0,4430.0,4265.0,4305.0,51923,434480,모니터랩,-0.009205983889528202,-0.07944915254237284,0.01875732708089095,-0.004581901489117968,-0.07356076759061836,-0.21570397111913353,0.0397275988960045,0.0356149415651097,1062265600.0,0.005841121495327117,-0.033878504672897214,-0.023228803716608626,flat_low_vol,0.009060884843619776,0.008098042022628614,0,2025-03-08/2025-03-14,4280.0,4355.0,0.017523364485981352,2.230781493692116,3.0,0.014423364485981352
2024-03-11,10420.68489698764,10517.62150068055,10178.34338775537,10210.6552734375,174201,448280,에코아이,-0.007849365811665843,-0.059084202627010196,-0.08739249394138437,-0.08869809615908619,-0.19974875659726554,-0.12499991697055446,0.030930932783884632,0.033627805024895034,4498201658.537109,-0.020155069040697415,-0.01550382903365144,0.018987422280512645,flat_low_vol,0.019405720692826867,0.006482693798841207,0,2024-03-09/2024-03-15,10420.68489698764,10356.0595703125,-0.006201639077851873,1.7570044367531426,2.0,-0.009301639077851873
2023-05-22,11380.7356057363,11380.7356057363,11017.133829195203,11280.7451171875,192339,453340,현대그린푸드,-0.008785920354546506,-0.03766349019490289,-0.07941175239208231,-0.09275367441101523,-0.05580700011610118,0.03045262067983745,0.02508614577899359,0.025105745429611134,3448806660.2021484,-0.008785942492012588,-0.008785942492012588,0.0,flat_low_vol,-0.015481399551282027,0.00889588257321523,0,2023-05-20/2023-05-26,11380.7356057363,10662.6220703125,-0.06309904388446075,1.50019406117615,2.0,-0.06619904388446075
2023-09-11,5860.526743732974,6068.066476647632,5717.225499577615,5895.11669921875,428969,900310,컬러레이,0.00845314207369574,-0.10985705589707528,-0.08859786406646508,-0.10851547323859356,-0.16865778207136461,-0.11650485365245822,0.0366844878090459,0.0504947158057647,6651181447.470703,0.00590219224283306,-0.007588527500296927,-0.0016764405192029042,flat_low_vol,0.00026485857471092444,0.008495504103771163,0,2023-09-09/2023-09-15,5860.526743732974,5840.7607421875,-0.0033727346379932577,2.17561489641127,1.0,-0.006472734637993258
