config,symbol,side,entry_date,entry_price,exit_date,exit_price,quantity,pnl_krw,pnl_pct,holding_steps,exit_reason,entry_year,entry_ret5,entry_ret20,entry_ret60,entry_vol20,entry_volume_surge
def_t65_sl8_mp3,090410,BUY,2023-05-23,2003.2725830078125,2023-06-29,2742.34423828125,49.918319,36482.54,36.48,5,take_profit,2023,0.05478749971960495,0.11653119499688058,0.04834604573910828,0.015219822024015315,23.507231967993675
def_t65_sl8_mp3,006370,BUY,2023-06-08,10941.1767578125,2023-07-06,14442.3525390625,9.139785,31603.99,31.6,4,take_profit,2023,0.08374389716250286,0.15303993045389097,0.14583336529338675,0.013907635990606576,3.9437435633367666
def_t65_sl8_mp3,066430,BUY,2023-06-29,1243.0,2023-07-06,1115.0,80.450523,-10566.77,-10.57,1,stop_loss,2023,0.14351425942962281,0.13412408759124084,0.4369942196531791,0.03675132533111859,3.206507780028167
def_t65_sl8_mp3,199820,BUY,2023-05-23,11291.7392578125,2023-07-13,13676.0908203125,8.856032,20752.55,20.75,7,take_profit,2023,0.03463579744664824,0.05429854887776653,0.23673020163228942,0.016749662705426542,2.393666232171661
def_t65_sl8_mp3,092780,BUY,2023-07-06,5198.63525390625,2023-07-27,5245.63916015625,19.235818,601.45,0.6,3,regime_risk_off,2023,0.08644403833145176,0.10599999626028644,0.2525482005186752,0.009852588774697683,6.515527440988696
def_t65_sl8_mp3,021820,BUY,2023-07-06,8705.3564453125,2023-07-27,7207.76513671875,11.48718,-17451.49,-17.45,3,stop_loss,2023,0.020384954645029874,0.05951240929388746,0.28697851533569074,0.017604462850834227,5.1652504322573645
def_t65_sl8_mp3,092870,BUY,2023-07-13,14549.9892578125,2023-07-27,14835.283203125,6.872857,1654.9,1.65,2,regime_risk_off,2023,0.10620790148660153,0.13769222986451934,0.42074915889932285,0.02726894173486323,4.220851752355442
def_t65_sl8_mp3,175140,BUY,2023-08-03,11980.0,2023-08-10,12430.0,8.347245,3444.99,3.44,1,regime_risk_off,2023,0.21255060728744946,0.08810172570390562,0.49750000000000005,0.04203305344902072,2.5295754839873763
def_t65_sl8_mp3,323410,BUY,2023-08-03,27334.919921875,2023-08-10,26756.400390625,3.658324,-2410.06,-2.41,1,regime_risk_off,2023,0.10311289459764317,0.2299349505757955,0.1454545752162233,0.039598565741853296,2.1636074274008408
def_t65_sl8_mp3,228760,BUY,2023-08-03,17470.0,2023-08-10,22250.0,5.724098,26979.11,26.98,1,take_profit,2023,0.19739547635366694,0.17248322147650996,0.3755905511811024,0.06653230760245324,8.530956113937126
def_t65_sl8_mp3,017810,BUY,2023-08-25,11050.619140625,2023-09-08,10153.3056640625,9.049267,-8395.67,-8.4,2,stop_loss,2023,0.15967228631576869,0.16205122096241342,0.06086129400726459,0.02834457791370629,6.724979126544447
def_t65_sl8_mp3,088910,BUY,2023-08-25,3043.5615234375,2023-09-22,2898.630126953125,32.856244,-5047.62,-5.05,4,regime_risk_off,2023,0.03618424661701525,0.188679234488631,0.06779667985392268,0.02441506413541619,4.558262936149652
def_t65_sl8_mp3,060540,BUY,2023-08-25,2382.24853515625,2023-09-22,2552.408935546875,41.977148,6821.42,6.82,4,regime_risk_off,2023,0.12000002754750416,0.19431284377517177,0.0019881234244600865,0.024895179426481787,5.064380396036397
def_t65_sl8_mp3,214320,BUY,2023-09-08,18197.552734375,2023-09-22,18218.662109375,5.495244,-184.35,-0.18,2,regime_risk_off,2023,0.05121966409791168,0.05637258014336588,0.11931476479864056,0.015036371075774888,3.8385286083860657
def_t65_sl8_mp3,002210,BUY,2023-11-03,6900.0,2023-11-10,6380.0,14.492754,-7813.62,-7.81,1,regime_risk_off,2023,0.16161616161616155,0.20629370629370625,0.19999999999999996,0.02180967173638754,5.584525933465379
def_t65_sl8_mp3,002290,BUY,2023-11-03,3616.947021484375,2023-11-10,3457.818603515625,27.647626,-4686.32,-4.69,1,regime_risk_off,2023,0.0659061747382148,0.1828410063695305,0.24041297379394755,0.017251269563126215,2.560034697607797
def_t65_sl8_mp3,377480,BUY,2023-11-03,28200.0,2023-11-10,28650.0,3.546099,1290.96,1.29,1,regime_risk_off,2023,0.2103004291845494,0.18736842105263163,0.12350597609561742,0.040605333199160105,2.761015182783929
def_t65_sl8_mp3,000120,BUY,2023-11-17,85581.1796875,2023-12-01,111431.78125,1.168481,29815.32,29.82,2,take_profit,2023,0.09799006030711155,0.15000004724133187,0.07768202549767222,0.026399166920463662,8.200078736482029
def_t65_sl8_mp3,091810,BUY,2023-11-17,2485.0,2023-12-08,2275.0,40.241449,-8725.35,-8.73,3,stop_loss,2023,0.09471365638766516,0.22413793103448265,-0.06578947368421051,0.026992214469564697,6.121178048469911
def_t65_sl8_mp3,060540,BUY,2023-11-17,2665.849365234375,2023-12-15,3270.864990234375,37.511497,22326.96,22.33,4,take_profit,2023,0.038673994784808485,0.13709669861080198,0.25333327670790795,0.02145653167692805,4.697521436457135
def_t65_sl8_mp3,005880,BUY,2023-12-01,2020.0,2024-01-17,2810.0,49.50495,38691.58,38.69,6,take_profit,2023,0.16763005780346818,0.17784256559766765,0.13165266106442575,0.026470106104132706,3.1139954138727663
def_t65_sl8_mp3,067630,BUY,2023-12-15,11090.0,2024-01-17,10150.0,9.017133,-8750.68,-8.75,4,stop_loss,2023,0.1316326530612244,0.22271223814773977,0.18991416309012865,0.020921605455287484,3.7444174672905604
def_t65_sl8_mp3,095570,BUY,2023-12-08,3859.8193359375,2024-01-31,4209.48876953125,25.907948,8732.04,8.73,7,regime_risk_off,2023,0.03884551080897869,0.16273281948930074,0.1555553866341577,0.015247853380784819,2.79159929333491
def_t65_sl8_mp3,027740,BUY,2024-01-17,2460.0,2024-01-31,2340.0,40.650407,-5163.41,-5.16,2,regime_risk_off,2024,0.012345679012345734,0.10611510791366907,0.17590822179732313,0.012063708059546511,5.316971143266726
def_t65_sl8_mp3,044450,BUY,2024-01-17,8648.703125,2024-01-31,8594.1376953125,11.562427,-929.02,-0.93,2,regime_risk_off,2024,0.03934423805415754,0.09478553938535672,0.26117065111346593,0.023466829946054254,13.921399644671178
def_t65_sl8_mp3,194370,BUY,2024-02-16,9176.291015625,2024-02-23,8424.283203125,10.897649,-8470.53,-8.47,1,stop_loss,2024,0.09216838125019833,0.19186048650219423,0.179206977164299,0.0293771953147412,3.815530603717609
def_t65_sl8_mp3,071850,BUY,2024-02-16,2585.0,2024-03-04,2300.0,38.68472,-11292.07,-11.29,2,stop_loss,2024,0.04233870967741926,0.10470085470085477,0.317533129459735,0.016811751068056647,2.8914811320369393
def_t65_sl8_mp3,023410,BUY,2024-02-23,3621.4130859375,2024-04-08,3275.650146484375,27.61353,-9819.09,-9.82,6,stop_loss,2024,0.09944741184572359,0.19699248265918068,0.17503778215015808,0.01999529662706076,54.54066390741182
def_t65_sl8_mp3,096240,BUY,2024-02-16,15328.892578125,2024-04-16,15790.0400390625,6.523628,2699.33,2.7,8,regime_risk_off,2024,0.08262969835071399,0.11629360721361515,0.11892510441815718,0.009018306345844364,3.509015340012551
def_t65_sl8_mp3,316140,BUY,2024-03-04,12876.9521484375,2024-04-16,11933.3046875,7.765813,-7606.2,-7.61,6,regime_risk_off,2024,0.025148481721241955,0.10196070631457954,0.1847572779332427,0.01949976915743567,4.847603204368368
def_t65_sl8_mp3,155650,BUY,2024-04-08,5567.5556640625,2024-04-16,4705.11181640625,17.961203,-15744.06,-15.74,1,stop_loss,2024,0.21167876696119614,0.17730496600356083,0.04496404278739208,0.037155381687397356,45.92009733333516
def_t65_sl8_mp3,336570,BUY,2024-05-09,10951.4443359375,2024-05-17,8075.70556640625,9.131216,-26480.21,-26.48,1,stop_loss,2024,0.0754351932637658,0.14994834384999556,0.44980438987365146,0.03342282000516607,2.572900220481892
def_t65_sl8_mp3,241710,BUY,2024-05-09,43865.9453125,2024-05-31,61134.4375,2.279673,38948.41,38.95,3,take_profit,2024,0.2398317667363259,0.22607497502470242,0.1555555601289731,0.03237179431137348,6.101075550237099
def_t65_sl8_mp3,003680,BUY,2024-05-17,5950.0,2024-05-31,7710.0,16.806723,29191.09,29.19,2,take_profit,2024,0.08775137111517362,0.21801432958034805,0.018835616438356073,0.022386559052870562,29.666545990285226
def_t65_sl8_mp3,089980,BUY,2024-05-31,27449.13671875,2024-06-10,24176.73046875,3.643102,-12185.94,-12.19,1,stop_loss,2024,0.018115910531873336,0.23245619150605923,0.39800997350895484,0.03941861944885278,4.73244022199949
def_t65_sl8_mp3,032350,BUY,2024-05-31,10840.0,2024-06-10,9790.0,9.225092,-9957.29,-9.96,1,stop_loss,2024,0.08944723618090444,0.08617234468937873,0.1859956236323852,0.025702924521952022,6.180496274644785
def_t65_sl8_mp3,003960,BUY,2024-05-09,40251.16796875,2024-06-17,71820.7109375,2.4844,77896.08,77.9,5,take_profit,2024,0.07086612618456711,0.19124086494247727,0.079364961314625,0.02488511931038147,3.596670103139604
def_t65_sl8_mp3,125210,BUY,2024-06-10,12160.0,2024-06-17,11160.0,8.223684,-8499.01,-8.5,1,stop_loss,2024,0.06479859894921192,0.15370018975332078,0.10948905109489049,0.026358725256176885,2.0992047843179513
def_t65_sl8_mp3,092780,BUY,2024-06-17,5259.5185546875,2024-06-24,6468.82470703125,19.013147,22623.74,22.62,1,take_profit,2024,0.07450975932524151,0.1734474241009012,0.2097130188283629,0.017199183865521075,2.899455700384501
def_t65_sl8_mp3,006380,BUY,2024-06-10,3660.0,2024-07-08,3660.0,27.322404,-300.0,-0.3,4,regime_risk_off,2024,0.0,0.0,4.0,0.0,1.0
def_t65_sl8_mp3,002820,BUY,2024-06-17,2980.0,2024-07-08,3100.0,33.557047,3714.77,3.71,3,regime_risk_off,2024,0.051146384479717755,0.0875912408759123,0.23140495867768585,0.016616695779705305,4.675075635834777
def_t65_sl8_mp3,071970,BUY,2024-06-24,17810.0,2024-07-08,17780.0,5.614823,-467.94,-0.47,2,regime_risk_off,2024,0.11312499999999992,0.11591478696741864,0.5691629955947137,0.023719657771717893,2.0218308591792082
def_t65_sl8_mp3,071970,BUY,2024-07-15,17480.0,2024-07-22,21200.0,5.720824,20917.62,20.92,1,take_profit,2024,-0.01687289088863897,0.09250000000000003,0.384006334125099,0.039273371575705554,3.3169911193543298
def_t65_sl8_mp3,049430,BUY,2024-07-15,9433.83984375,2024-08-05,7626.76806640625,10.600138,-19397.74,-19.4,3,stop_loss,2024,0.11500555179792848,0.10054052674642455,0.2033096879597931,0.018951893815160957,7.885375992846815
def_t65_sl8_mp3,006360,BUY,2024-07-15,16629.560546875,2024-08-05,16427.23046875,6.013388,-1513.04,-1.51,3,regime_risk_off,2024,0.13403419856312038,0.18219187021671268,0.20699308302797625,0.02261976840641636,6.585388356804927
def_t65_sl8_mp3,019770,BUY,2024-07-22,4143.3603515625,2024-08-05,3588.661376953125,24.134999,-13647.5,-13.65,2,stop_loss,2024,0.047561019495289125,0.10128208173100695,0.18975072669894444,0.0159720941559082,4.875440571869837
def_t65_sl8_mp3,067570,BUY,2024-08-20,2340.9072265625,2024-08-27,2288.00537109375,42.718481,-2553.11,-2.55,1,regime_risk_off,2024,0.09937887629030051,0.12978720420923184,0.05988023621142924,0.02320893481485764,5.478632568815531
def_t65_sl8_mp3,016360,BUY,2024-08-20,42096.078125,2024-08-27,41039.2734375,2.375518,-2802.93,-2.8,1,regime_risk_off,2024,0.088838266951484,0.07415731009045001,0.2746665865510005,0.02657992471837844,2.1816769463079684
def_t65_sl8_mp3,000370,BUY,2024-08-20,6190.0,2024-08-27,5990.0,16.155089,-3521.32,-3.52,1,regime_risk_off,2024,0.127504553734062,0.22090729783037477,0.23061630218687879,0.041768278713723385,2.5439117813553755
def_t65_sl8_mp3,004000,BUY,2024-09-03,47427.83203125,2024-09-10,43772.328125,2.108467,-7984.39,-7.98,1,regime_risk_off,2024,0.026369045757291598,0.1794870225608305,0.09642466869603172,0.02072273453365106,2.831615431079872
def_t65_sl8_mp3,035250,BUY,2024-09-03,14511.6669921875,2024-09-10,15382.89453125,6.891007,5685.62,5.69,1,regime_risk_off,2024,0.07286915765247604,0.20805859251404235,0.11872458016811938,0.012114313393523892,2.187537541240219
def_t65_sl8_mp3,004700,BUY,2024-09-03,56900.0,2024-09-10,57000.0,1.757469,-124.78,-0.12,1,regime_risk_off,2024,0.038321167883211604,0.12896825396825395,0.12228796844181455,0.021637397885142375,2.2099576580522706
def_t65_sl8_mp3,321550,BUY,2024-09-27,6980.0,2024-10-08,6420.0,14.326648,-8298.85,-8.3,1,stop_loss,2024,0.10268562401263814,0.05757575757575761,0.18505942275042453,0.03794686628082261,3.3802763898211623
def_t65_sl8_mp3,049430,BUY,2024-09-27,10379.0771484375,2024-10-30,10147.4013671875,9.634768,-2525.45,-2.53,4,regime_risk_off,2024,0.17894735090632574,0.1752361214838869,0.2068965713028159,0.0234697320296434,3.7234305879067526
def_t65_sl8_mp3,081580,BUY,2024-09-27,4371.5419921875,2024-10-30,4342.20263671875,22.875223,-969.13,-0.97,4,regime_risk_off,2024,0.14615388111319416,0.14910030705632726,0.19518722145861966,0.03390414535075542,2.2545800557978724
def_t65_sl8_mp3,179290,BUY,2024-10-08,8088.11572265625,2024-10-30,8388.7529296875,12.363819,3405.87,3.41,3,regime_risk_off,2024,0.10904247519821819,0.15193361809122452,0.06923069623997447,0.027408360587508708,3.3952494829166793
def_t65_sl8_mp3,215480,BUY,2024-12-11,2965.0,2024-12-26,2705.0,33.726813,-9042.66,-9.04,2,stop_loss,2024,0.24318658280922434,0.25105485232067504,0.08409506398537481,0.03796516516700041,13.67787342195517
def_t65_sl8_mp3,002290,BUY,2024-12-11,3256.94287109375,2025-02-28,3554.010009765625,30.70364,8793.68,8.79,10,time_exit,2024,0.11864407348160166,0.2895204001905798,0.2781690245428181,0.01892314086286135,2.758841029174237
def_t65_sl8_mp3,020180,BUY,2024-12-11,1014.746337890625,2025-02-28,1163.7445068359375,98.546796,14339.24,14.34,10,time_exit,2024,0.1313789848527298,0.2645631691958279,0.19495416322358672,0.03115799654343484,2.7852532053716406
def_t65_sl8_mp3,092460,BUY,2024-12-26,7952.0966796875,2025-03-17,8867.79296875,12.5753,11180.61,11.18,10,time_exit,2024,0.10608020716149147,0.13696805242793064,0.30335365658464375,0.024874382560418292,2.625242729359925
def_t65_sl8_mp3,284740,BUY,2025-02-28,21055.90625,2025-03-24,20103.150390625,4.749261,-4811.31,-4.81,3,regime_risk_off,2025,0.0728155808387918,0.1444847468016528,0.1068578606743742,0.017499183453368865,16.85767567065392
def_t65_sl8_mp3,052220,BUY,2025-02-28,3975.0,2025-03-24,4125.0,25.157233,3462.26,3.46,3,regime_risk_off,2025,0.06998654104979818,0.14388489208633093,0.6358024691358024,0.021822770379917072,3.068607383856414
def_t65_sl8_mp3,036170,BUY,2025-03-17,1029.0,2025-03-24,882.0,97.18173,-14542.86,-14.54,1,stop_loss,2025,0.08773784355179703,0.2220902612826603,0.2382671480144405,0.014104330806593767,4.54970577773895
def_t65_sl8_mp3,900310,BUY,2025-04-14,4635.0,2025-04-21,4050.0,21.574973,-12883.5,-12.88,1,stop_loss,2025,0.06551724137931036,0.10488676996424307,0.2928870292887029,0.021352904680513547,4.909895810043375
def_t65_sl8_mp3,024800,BUY,2025-04-21,2130.0,2025-05-22,2675.0,46.948357,25210.09,25.21,4,take_profit,2025,0.11518324607329844,0.1588683351468989,0.13297872340425543,0.017835835696250628,5.676151568413219
def_t65_sl8_mp3,424760,BUY,2025-04-14,1970.0,2025-05-29,1786.0,50.761421,-9612.08,-9.61,6,stop_loss,2025,-0.012036108324974926,0.2056303549571603,-0.03431372549019607,0.037705186472781205,5.633963673600523
def_t65_sl8_mp3,084440,BUY,2025-04-14,1254.867919921875,2025-06-30,1216.603759765625,79.689662,-3340.11,-3.34,10,time_exit,2025,0.0885106234285633,0.14605738203495822,0.2514677072151683,0.03218675169186579,3.792089175610461
def_t65_sl8_mp3,054800,BUY,2025-05-29,10174.154296875,2025-07-14,14027.26171875,9.828827,37457.91,37.46,6,take_profit,2025,0.07636746614711742,0.16797309241288017,0.11550801955813261,0.015403780188167602,3.790160282508997
def_t65_sl8_mp3,009200,BUY,2025-07-14,2334.211181640625,2025-07-21,2141.650390625,42.841025,-8524.75,-8.52,1,stop_loss,2025,0.15046298928506818,0.14516132509599977,0.20338980597539513,0.01929903128904259,10.127712930977408
def_t65_sl8_mp3,256840,BUY,2025-07-21,5473.2216796875,2025-07-28,5030.2451171875,18.270775,-8369.24,-8.37,1,stop_loss,2025,0.09448817898149486,0.06923078757481482,0.3544457462949471,0.019802820951463716,8.106700477127891
def_t65_sl8_mp3,053980,BUY,2025-05-22,3605.199462890625,2025-08-04,3422.779296875,27.737716,-5344.74,-5.34,10,time_exit,2025,0.10930580875545637,0.17343753402054918,0.0622347901260607,0.015386067455450958,4.938624054874671
def_t65_sl8_mp3,102260,BUY,2025-06-30,4287.14208984375,2025-08-11,4110.95849609375,23.325562,-4397.25,-4.4,6,regime_risk_off,2025,0.050068385480750655,0.0922756917641423,0.23350525942679523,0.013173210652855023,4.49756704040138
def_t65_sl8_mp3,059210,BUY,2025-07-28,5790.634765625,2025-08-11,5614.56787109375,17.269264,-3331.42,-3.33,2,regime_risk_off,2025,0.08424913917207277,0.09629627164495558,0.2569002906216671,0.01783062905210169,8.39889347748025
def_t65_sl8_mp3,307930,BUY,2025-08-04,7209.33984375,2025-08-11,6410.46728515625,13.870896,-11347.83,-11.35,1,stop_loss,2025,0.12633182705449308,0.25000004233061524,0.22314047122054426,0.026681178069096707,30.87802992530886
def_t65_sl8_mp3,032350,BUY,2025-08-26,17070.0,2025-09-02,15260.0,5.858231,-10871.59,-10.87,1,stop_loss,2025,0.04723926380368093,0.02522522522522519,0.44661016949152543,0.02708312578528388,2.923843766115898
def_t65_sl8_mp3,031440,BUY,2025-08-26,41427.265625,2025-10-01,37255.0859375,2.413869,-10340.88,-10.34,5,stop_loss,2025,0.13746632635780243,0.11640209078144914,0.20571432404369694,0.027284372640103825,3.1279551400580146
def_t65_sl8_mp3,080220,BUY,2025-09-02,16690.0,2025-10-15,22550.0,5.991612,34705.51,34.71,5,take_profit,2025,0.1786723163841808,0.14471879286694111,0.2102973168963016,0.024485168625118167,3.4375507190896895
def_t65_sl8_mp3,454910,BUY,2025-08-26,64600.0,2025-11-05,81400.0,1.547988,25628.17,25.63,9,take_profit,2025,0.0713101160862355,0.0713101160862355,0.35146443514644354,0.019690637197631804,4.989870505476511
def_t65_sl8_mp3,008370,BUY,2025-10-01,4699.3203125,2025-11-26,4944.1748046875,21.279673,4894.79,4.89,7,regime_risk_off,2025,0.029927721482914116,0.15606504815452205,0.1652297344123017,0.011344039715538039,2.75391312779737
def_t65_sl8_mp3,388720,BUY,2025-10-15,84400.0,2025-11-26,73000.0,1.184834,-13766.59,-13.77,6,stop_loss,2025,0.25037037037037035,0.15934065934065944,0.1937765205091937,0.03399887873111422,5.384551098423157
def_t65_sl8_mp3,170900,BUY,2025-11-05,48195.70703125,2025-11-26,50352.3203125,2.074874,4161.28,4.16,3,regime_risk_off,2025,0.09946533165922733,0.13465790546513845,0.11739133191087014,0.016574809851787796,5.620670975749576
def_t65_sl8_mp3,016250,BUY,2025-12-03,15000.0,2026-02-19,18380.0,6.666667,22165.73,22.17,10,take_profit,2025,0.10294117647058831,0.21457489878542502,-0.011857707509881465,0.023116614320721603,5.186018252798676
def_t65_sl8_mp3,054800,BUY,2025-12-03,12173.8681640625,2026-02-19,14610.0,8.214316,19651.12,19.65,10,take_profit,2025,0.08333331160764446,0.15341956410025337,0.06303243116576396,0.015819296464383573,3.465013497287769
def_t65_sl8_mp3,002290,BUY,2025-12-03,3742.802001953125,2026-02-19,3775.0,26.717951,557.68,0.56,10,time_exit,2025,0.06729481078991006,0.09681886751010849,0.16275662170598482,0.010653503355928889,67.89768420853922
def_t65_sl8_mp3,016250,BUY,2026-02-19,18380.0,2026-03-27,16840.0,5.440696,-8653.54,-8.65,5,stop_loss,2026,0.13247073321010472,0.23025435073627842,0.38195488721804516,0.023953348446968004,3.5096042044556066
def_t65_sl8_mp3,003690,BUY,2026-02-19,13161.5986328125,2026-04-10,11940.0,7.597861,-9553.69,-9.55,7,stop_loss,2026,0.08954036233513785,0.25113737423622706,0.21145370647938955,0.017301966366982745,3.1336288749657455
def_t65_sl8_mp3,027740,BUY,2026-02-19,1756.0,2026-04-10,1612.0,56.947608,-8475.85,-8.48,7,stop_loss,2026,0.11139240506329107,0.15374507227332468,0.13144329896907214,0.028459087331258827,29.43641887335614
def_t65_sl8_mp3,424760,BUY,2026-03-27,2550.0,2026-04-24,3774.0,39.215686,47556.0,47.56,4,take_profit,2026,0.19606003752345225,0.2737262737262738,0.2295081967213115,0.04636669013987144,5.41220085738657
def_t65_sl8_mp3,044450,BUY,2026-04-10,12640.0,2026-05-12,11470.0,7.911392,-9528.56,-9.53,4,stop_loss,2026,0.11660777385159005,0.19696969696969702,0.45120551090700345,0.028545803067671727,22.00260287713286
def_t65_sl8_mp3,091590,BUY,2026-04-10,4195.0,2026-05-19,3730.0,23.837902,-11351.37,-11.35,5,stop_loss,2026,0.08397932816537468,0.16689847009735748,0.09960681520314552,0.019156824424925434,3.9013932556206057
def_t65_sl8_mp3,012610,BUY,2026-04-24,4845.0,2026-05-19,5380.0,20.639835,10709.18,10.71,3,regime_risk_off,2026,0.1254355400696865,0.22658227848101276,0.07547169811320753,0.028340132883539766,4.982013257974544
def_t65_sl8_mp3,228850,BUY,2026-05-12,6320.0,2026-05-19,6640.0,15.822785,4748.1,4.75,1,regime_risk_off,2026,0.024311183144246407,0.05333333333333323,0.24654832347140032,0.015717237755584444,50.230637659911956
